v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f246,788,0,0x0,4
tick,0x7fff759ea060,2010,0,0x0,4
tick,0x7fff759ea060,3303,0,0x0,4
timer-event-end,"V8.External",1282161
timer-event-start,"V8.External",1282169
timer-event-end,"V8.External",1282177
timer-event-start,"V8.External",1282187
timer-event-end,"V8.External",1282196
timer-event-start,"V8.External",1282204
timer-event-end,"V8.External",1282215
timer-event-start,"V8.External",1282230
timer-event-end,"V8.External",1282241
timer-event-start,"V8.External",1282250
timer-event-end,"V8.External",1282260
timer-event-start,"V8.External",1282274
timer-event-end,"V8.External",1282284
timer-event-start,"V8.External",1282294
timer-event-end,"V8.External",1282304
timer-event-start,"V8.External",1282314
timer-event-end,"V8.External",1282322
timer-event-start,"V8.External",1282330
timer-event-end,"V8.External",1282338
timer-event-start,"V8.External",1282351
timer-event-end,"V8.External",1282359
timer-event-start,"V8.External",1282367
timer-event-end,"V8.External",1282376
timer-event-start,"V8.External",1282386
timer-event-end,"V8.External",1282399
timer-event-start,"V8.External",1282411
timer-event-end,"V8.External",1282421
timer-event-start,"V8.External",1282431
timer-event-end,"V8.External",1282444
timer-event-start,"V8.External",1282456
timer-event-end,"V8.External",1282465
timer-event-start,"V8.External",1282475
timer-event-end,"V8.External",1282484
timer-event-start,"V8.External",1282497
timer-event-end,"V8.External",1282505
timer-event-start,"V8.External",1282513
timer-event-end,"V8.External",1282527
timer-event-start,"V8.External",1282536
timer-event-end,"V8.External",1282544
timer-event-start,"V8.External",1282552
timer-event-end,"V8.External",1282560
timer-event-start,"V8.External",1282571
timer-event-end,"V8.External",1282581
timer-event-start,"V8.External",1282594
timer-event-end,"V8.External",1282607
timer-event-start,"V8.External",1282616
timer-event-end,"V8.External",1282629
timer-event-start,"V8.External",1282643
timer-event-end,"V8.External",1282657
timer-event-start,"V8.External",1282666
timer-event-end,"V8.External",1282673
timer-event-start,"V8.External",1282684
timer-event-end,"V8.External",1282693
timer-event-start,"V8.External",1282701
timer-event-end,"V8.External",1282709
timer-event-start,"V8.External",1282717
timer-event-end,"V8.External",1282728
timer-event-start,"V8.External",1282742
timer-event-end,"V8.External",1282751
timer-event-start,"V8.External",1282761
timer-event-end,"V8.External",1282774
timer-event-start,"V8.External",1282783
timer-event-end,"V8.External",1282792
timer-event-start,"V8.External",1282804
timer-event-end,"V8.External",1282818
timer-event-start,"V8.External",1282826
timer-event-end,"V8.External",1282834
timer-event-start,"V8.External",1282904
tick,0x7fff758292c2,1282929,0,0x7fff7576a796,4,0x7ffeefbf5b90,0x699de49f828
timer-event-end,"V8.External",1282950
timer-event-start,"V8.External",1282966
timer-event-end,"V8.External",1282975
timer-event-start,"V8.External",1282986
timer-event-end,"V8.External",1282994
timer-event-start,"V8.External",1283004
timer-event-end,"V8.External",1283014
timer-event-start,"V8.External",1283025
timer-event-end,"V8.External",1283035
timer-event-start,"V8.External",1283045
timer-event-end,"V8.External",1283054
timer-event-start,"V8.External",1283065
timer-event-end,"V8.External",1283074
timer-event-start,"V8.External",1283084
timer-event-end,"V8.External",1283092
timer-event-start,"V8.External",1283101
timer-event-end,"V8.External",1283110
timer-event-start,"V8.External",1283119
timer-event-end,"V8.External",1283129
timer-event-start,"V8.External",1283138
timer-event-end,"V8.External",1283149
timer-event-start,"V8.External",1283160
timer-event-end,"V8.External",1283168
timer-event-start,"V8.External",1283189
timer-event-end,"V8.External",1283201
timer-event-start,"V8.External",1283217
timer-event-end,"V8.External",1283230
timer-event-start,"V8.OptimizeCode",1283254
timer-event-start,"V8.RecompileSynchronous",1283274
timer-event-end,"V8.RecompileSynchronous",1283550
timer-event-start,"V8.RecompileConcurrent",1283571
timer-event-end,"V8.OptimizeCode",1283589
timer-event-start,"V8.External",1283603
timer-event-end,"V8.External",1283615
timer-event-start,"V8.External",1283625
timer-event-end,"V8.External",1283633
timer-event-start,"V8.External",1283643
timer-event-end,"V8.External",1283653
timer-event-start,"V8.External",1283664
timer-event-end,"V8.External",1283677
timer-event-start,"V8.External",1283692
timer-event-end,"V8.External",1283703
timer-event-start,"V8.External",1283713
timer-event-end,"V8.External",1283723
timer-event-start,"V8.External",1283734
timer-event-end,"V8.External",1283742
timer-event-start,"V8.External",1283751
timer-event-end,"V8.External",1283760
timer-event-start,"V8.External",1283785
timer-event-end,"V8.External",1283793
timer-event-start,"V8.External",1283801
timer-event-end,"V8.External",1283814
timer-event-start,"V8.External",1283825
timer-event-end,"V8.External",1283834
timer-event-start,"V8.External",1283849
timer-event-end,"V8.External",1283863
timer-event-start,"V8.External",1283871
timer-event-end,"V8.External",1283882
timer-event-start,"V8.External",1283894
timer-event-end,"V8.External",1283906
timer-event-start,"V8.External",1283915
timer-event-end,"V8.External",1283923
timer-event-start,"V8.External",1283934
timer-event-end,"V8.External",1283943
timer-event-start,"V8.External",1283952
tick,0x0,1284015,0,0x0,3
timer-event-end,"V8.External",1284030
timer-event-start,"V8.External",1284041
timer-event-end,"V8.External",1284074
timer-event-start,"V8.External",1284092
timer-event-end,"V8.External",1284107
timer-event-start,"V8.External",1284119
timer-event-end,"V8.External",1284128
timer-event-start,"V8.External",1284137
timer-event-end,"V8.External",1284148
timer-event-start,"V8.External",1284158
timer-event-end,"V8.External",1284170
timer-event-start,"V8.External",1284182
timer-event-end,"V8.External",1284191
timer-event-start,"V8.External",1284199
timer-event-end,"V8.External",1284214
timer-event-start,"V8.External",1284222
timer-event-end,"V8.External",1284230
timer-event-start,"V8.External",1284238
timer-event-end,"V8.External",1284246
timer-event-start,"V8.External",1284256
timer-event-end,"V8.External",1284272
timer-event-start,"V8.External",1284286
timer-event-end,"V8.External",1284296
timer-event-start,"V8.External",1284310
timer-event-end,"V8.External",1284324
timer-event-end,"V8.RecompileConcurrent",1284417
timer-event-start,"V8.RecompileSynchronous",1284440
code-creation,LazyCompile,1,1284472,0x699de4a1860,703,"afterWrite _stream_writable.js:450:20",0x372cad0eff20,*
timer-event-end,"V8.RecompileSynchronous",1284488
timer-event-start,"V8.External",1284512
timer-event-end,"V8.External",1284521
timer-event-start,"V8.External",1284531
timer-event-end,"V8.External",1284539
timer-event-start,"V8.External",1284549
timer-event-end,"V8.External",1284558
timer-event-start,"V8.External",1284566
timer-event-end,"V8.External",1284574
timer-event-start,"V8.External",1284584
timer-event-end,"V8.External",1284592
timer-event-start,"V8.External",1284601
timer-event-end,"V8.External",1284608
timer-event-start,"V8.External",1284617
timer-event-end,"V8.External",1284625
timer-event-start,"V8.External",1284634
timer-event-end,"V8.External",1284643
timer-event-start,"V8.External",1284652
timer-event-end,"V8.External",1284660
timer-event-start,"V8.External",1284667
timer-event-end,"V8.External",1284675
timer-event-start,"V8.External",1284683
timer-event-end,"V8.External",1284694
timer-event-start,"V8.External",1284756
timer-event-end,"V8.External",1284769
timer-event-start,"V8.External",1284779
timer-event-end,"V8.External",1284786
timer-event-start,"V8.External",1284815
timer-event-end,"V8.External",1284829
timer-event-start,"V8.External",1284843
timer-event-end,"V8.External",1284857
timer-event-start,"V8.External",1284887
timer-event-end,"V8.External",1284900
timer-event-start,"V8.External",1284911
timer-event-end,"V8.External",1284920
timer-event-start,"V8.External",1284931
timer-event-end,"V8.External",1284940
timer-event-start,"V8.External",1284952
timer-event-end,"V8.External",1284961
timer-event-start,"V8.External",1284969
timer-event-end,"V8.External",1284977
timer-event-start,"V8.External",1284987
timer-event-end,"V8.External",1284996
timer-event-start,"V8.External",1285005
timer-event-end,"V8.External",1285014
tick,0x7fff7581faf1,1285078,0,0x7fff75762d74,4,0x7ffeefbf5b98,0x699de49fa79
timer-event-start,"V8.External",1285097
timer-event-end,"V8.External",1285110
timer-event-start,"V8.External",1285129
timer-event-end,"V8.External",1285140
timer-event-start,"V8.External",1285152
timer-event-end,"V8.External",1285161
timer-event-start,"V8.External",1285169
timer-event-end,"V8.External",1285178
timer-event-start,"V8.External",1285193
timer-event-end,"V8.External",1285202
timer-event-start,"V8.External",1285209
timer-event-end,"V8.External",1285223
timer-event-start,"V8.External",1285233
timer-event-end,"V8.External",1285241
timer-event-start,"V8.External",1285249
timer-event-end,"V8.External",1285257
timer-event-start,"V8.External",1285266
timer-event-end,"V8.External",1285274
timer-event-start,"V8.External",1285290
timer-event-end,"V8.External",1285302
timer-event-start,"V8.External",1285312
timer-event-end,"V8.External",1285319
timer-event-start,"V8.External",1285328
timer-event-end,"V8.External",1285336
timer-event-start,"V8.External",1285345
timer-event-end,"V8.External",1285356
timer-event-start,"V8.External",1285367
timer-event-end,"V8.External",1285374
timer-event-start,"V8.External",1285387
timer-event-end,"V8.External",1285400
timer-event-start,"V8.External",1285410
timer-event-end,"V8.External",1285423
timer-event-start,"V8.External",1285437
timer-event-end,"V8.External",1285451
timer-event-start,"V8.External",1285462
timer-event-end,"V8.External",1285470
timer-event-start,"V8.External",1285479
timer-event-end,"V8.External",1285491
timer-event-start,"V8.External",1285501
timer-event-end,"V8.External",1285509
timer-event-start,"V8.External",1285518
timer-event-end,"V8.External",1285527
timer-event-start,"V8.External",1285536
timer-event-end,"V8.External",1285550
timer-event-start,"V8.External",1285563
timer-event-end,"V8.External",1285573
timer-event-start,"V8.External",1285582
timer-event-end,"V8.External",1285593
timer-event-start,"V8.External",1285601
timer-event-end,"V8.External",1285608
timer-event-start,"V8.External",1285620
timer-event-end,"V8.External",1285626
timer-event-start,"V8.External",1285631
timer-event-end,"V8.External",1285637
timer-event-start,"V8.External",1285642
timer-event-end,"V8.External",1285648
timer-event-start,"V8.External",1285658
timer-event-end,"V8.External",1285664
timer-event-start,"V8.External",1285681
timer-event-end,"V8.External",1285690
timer-event-start,"V8.External",1285698
timer-event-end,"V8.External",1285709
timer-event-start,"V8.External",1285715
timer-event-end,"V8.External",1285722
timer-event-start,"V8.External",1285737
timer-event-end,"V8.External",1285745
timer-event-start,"V8.External",1285754
timer-event-end,"V8.External",1285761
timer-event-start,"V8.External",1285773
timer-event-end,"V8.External",1285792
timer-event-start,"V8.External",1285804
timer-event-end,"V8.External",1285810
timer-event-start,"V8.External",1285816
timer-event-end,"V8.External",1285822
timer-event-start,"V8.External",1285833
timer-event-end,"V8.External",1285838
timer-event-start,"V8.External",1285844
timer-event-end,"V8.External",1285852
timer-event-start,"V8.External",1285859
timer-event-end,"V8.External",1285865
timer-event-start,"V8.External",1285871
timer-event-end,"V8.External",1285877
timer-event-start,"V8.External",1285882
timer-event-end,"V8.External",1285893
timer-event-start,"V8.External",1285900
timer-event-end,"V8.External",1285911
timer-event-start,"V8.External",1285917
timer-event-end,"V8.External",1285929
timer-event-start,"V8.External",1285936
timer-event-end,"V8.External",1285944
timer-event-start,"V8.External",1285971
timer-event-end,"V8.External",1285987
timer-event-start,"V8.External",1285998
timer-event-end,"V8.External",1286007
timer-event-start,"V8.External",1286015
timer-event-end,"V8.External",1286023
timer-event-start,"V8.External",1286033
timer-event-end,"V8.External",1286041
timer-event-start,"V8.External",1286051
timer-event-end,"V8.External",1286062
timer-event-start,"V8.External",1286074
timer-event-end,"V8.External",1286114
tick,0x7fff7581fae8,1286137,0,0x7fff75762d74,0,0x7ffeefbf5b90,0x699de49f828
timer-event-start,"V8.External",1286162
timer-event-end,"V8.External",1286175
timer-event-start,"V8.External",1286190
timer-event-end,"V8.External",1286204
timer-event-start,"V8.External",1286214
timer-event-end,"V8.External",1286222
timer-event-start,"V8.External",1286236
timer-event-end,"V8.External",1286248
timer-event-start,"V8.External",1286258
timer-event-end,"V8.External",1286272
timer-event-start,"V8.External",1286283
timer-event-end,"V8.External",1286292
timer-event-start,"V8.External",1286306
timer-event-end,"V8.External",1286319
timer-event-start,"V8.External",1286332
timer-event-end,"V8.External",1286342
timer-event-start,"V8.External",1286351
timer-event-end,"V8.External",1286359
timer-event-start,"V8.External",1286371
timer-event-end,"V8.External",1286382
timer-event-start,"V8.External",1286391
timer-event-end,"V8.External",1286400
timer-event-start,"V8.External",1286413
timer-event-end,"V8.External",1286423
timer-event-start,"V8.External",1286436
timer-event-end,"V8.External",1286451
timer-event-start,"V8.External",1286464
timer-event-end,"V8.External",1286479
timer-event-start,"V8.External",1286495
timer-event-end,"V8.External",1286505
timer-event-start,"V8.External",1286516
timer-event-end,"V8.External",1286530
timer-event-start,"V8.External",1286541
timer-event-end,"V8.External",1286550
timer-event-start,"V8.External",1286566
timer-event-end,"V8.External",1286578
timer-event-start,"V8.External",1286588
timer-event-end,"V8.External",1286663
timer-event-start,"V8.External",1286676
timer-event-end,"V8.External",1286691
timer-event-start,"V8.External",1286701
timer-event-end,"V8.External",1286716
timer-event-start,"V8.External",1286729
timer-event-end,"V8.External",1286741
timer-event-start,"V8.External",1286754
timer-event-end,"V8.External",1286764
timer-event-start,"V8.External",1286795
timer-event-end,"V8.External",1286813
timer-event-start,"V8.External",1286824
timer-event-end,"V8.External",1286832
timer-event-start,"V8.External",1286840
timer-event-end,"V8.External",1286849
timer-event-start,"V8.External",1286858
timer-event-end,"V8.External",1286869
timer-event-start,"V8.External",1286878
timer-event-end,"V8.External",1286890
timer-event-start,"V8.External",1286935
timer-event-end,"V8.External",1286947
timer-event-start,"V8.External",1286957
timer-event-end,"V8.External",1286969
timer-event-start,"V8.External",1286979
timer-event-end,"V8.External",1286989
timer-event-start,"V8.External",1287001
timer-event-end,"V8.External",1287011
timer-event-start,"V8.External",1287022
timer-event-end,"V8.External",1287032
timer-event-start,"V8.External",1287041
timer-event-end,"V8.External",1287052
timer-event-start,"V8.External",1287062
timer-event-end,"V8.External",1287071
timer-event-start,"V8.External",1287081
timer-event-end,"V8.External",1287090
timer-event-start,"V8.External",1287100
timer-event-end,"V8.External",1287111
timer-event-start,"V8.External",1287123
timer-event-end,"V8.External",1287134
timer-event-start,"V8.External",1287181
tick,0x7fff758292c2,1287200,0,0x7fff7576a796,4,0x7ffeefbf5b90,0x699de49f828
timer-event-end,"V8.External",1287219
timer-event-start,"V8.External",1287230
timer-event-end,"V8.External",1287241
timer-event-start,"V8.External",1287250
timer-event-end,"V8.External",1287259
timer-event-start,"V8.External",1287269
timer-event-end,"V8.External",1287279
timer-event-start,"V8.External",1287290
timer-event-end,"V8.External",1287298
timer-event-start,"V8.External",1287306
timer-event-end,"V8.External",1287313
timer-event-start,"V8.External",1287321
timer-event-end,"V8.External",1287330
timer-event-start,"V8.External",1287340
timer-event-end,"V8.External",1287347
timer-event-start,"V8.External",1287355
timer-event-end,"V8.External",1287362
timer-event-start,"V8.External",1287374
timer-event-end,"V8.External",1287383
timer-event-start,"V8.External",1287393
timer-event-end,"V8.External",1287400
timer-event-start,"V8.External",1287415
timer-event-end,"V8.External",1287428
timer-event-start,"V8.External",1287439
timer-event-end,"V8.External",1287450
timer-event-start,"V8.External",1287465
timer-event-end,"V8.External",1287478
timer-event-start,"V8.External",1287486
timer-event-end,"V8.External",1287494
timer-event-start,"V8.External",1287513
timer-event-end,"V8.External",1287524
timer-event-start,"V8.External",1287539
timer-event-end,"V8.External",1287547
timer-event-start,"V8.External",1287557
timer-event-end,"V8.External",1287565
timer-event-start,"V8.External",1287575
timer-event-end,"V8.External",1287584
timer-event-start,"V8.External",1287594
timer-event-end,"V8.External",1287605
timer-event-start,"V8.External",1287614
timer-event-end,"V8.External",1287627
timer-event-start,"V8.External",1287635
timer-event-end,"V8.External",1287645
timer-event-start,"V8.External",1287659
timer-event-end,"V8.External",1287671
timer-event-start,"V8.External",1287683
timer-event-end,"V8.External",1287692
timer-event-start,"V8.External",1287701
timer-event-end,"V8.External",1287714
timer-event-start,"V8.External",1287723
timer-event-end,"V8.External",1287733
timer-event-start,"V8.External",1287743
timer-event-end,"V8.External",1287752
timer-event-start,"V8.External",1287762
timer-event-end,"V8.External",1287774
timer-event-start,"V8.External",1287784
timer-event-end,"V8.External",1287797
timer-event-start,"V8.External",1287808
timer-event-end,"V8.External",1287817
timer-event-start,"V8.External",1287824
timer-event-end,"V8.External",1287831
timer-event-start,"V8.External",1287845
timer-event-end,"V8.External",1287854
timer-event-start,"V8.External",1287861
timer-event-end,"V8.External",1287875
timer-event-start,"V8.External",1287887
timer-event-end,"V8.External",1287897
timer-event-start,"V8.External",1287906
timer-event-end,"V8.External",1287917
timer-event-start,"V8.External",1287929
timer-event-end,"V8.External",1287938
timer-event-start,"V8.External",1287946
timer-event-end,"V8.External",1287954
timer-event-start,"V8.External",1287962
timer-event-end,"V8.External",1287970
timer-event-start,"V8.External",1287979
timer-event-end,"V8.External",1287990
timer-event-start,"V8.External",1287999
timer-event-end,"V8.External",1288006
timer-event-start,"V8.External",1288014
timer-event-end,"V8.External",1288022
timer-event-start,"V8.External",1288035
timer-event-end,"V8.External",1288081
timer-event-start,"V8.External",1288096
timer-event-end,"V8.External",1288108
timer-event-start,"V8.External",1288121
timer-event-end,"V8.External",1288130
timer-event-start,"V8.External",1288146
timer-event-end,"V8.External",1288155
timer-event-start,"V8.External",1288167
timer-event-end,"V8.External",1288177
timer-event-start,"V8.External",1288187
timer-event-end,"V8.External",1288198
timer-event-start,"V8.External",1288207
timer-event-end,"V8.External",1288216
timer-event-start,"V8.External",1288230
timer-event-end,"V8.External",1288245
timer-event-start,"V8.External",1288259
timer-event-end,"V8.External",1288269
timer-event-start,"V8.External",1288284
timer-event-end,"V8.External",1288297
timer-event-start,"V8.External",1288306
timer-event-end,"V8.External",1288315
timer-event-start,"V8.External",1288324
timer-event-end,"V8.External",1288332
timer-event-start,"V8.External",1288343
timer-event-end,"V8.External",1288356
timer-event-start,"V8.External",1288370
timer-event-end,"V8.External",1288383
timer-event-start,"V8.External",1288393
timer-event-end,"V8.External",1288403
timer-event-start,"V8.External",1288413
timer-event-end,"V8.External",1288421
timer-event-start,"V8.External",1288429
timer-event-end,"V8.External",1288442
timer-event-start,"V8.External",1288451
timer-event-end,"V8.External",1288459
timer-event-start,"V8.External",1288467
tick,0x7fff758292c2,1289269,0,0x7fff7576a796,0,0x7ffeefbf5b90,0x699de49f828
timer-event-end,"V8.External",1289285
timer-event-start,"V8.External",1289294
timer-event-end,"V8.External",1289302
timer-event-start,"V8.External",1289315
timer-event-end,"V8.External",1289327
timer-event-start,"V8.External",1289333
timer-event-end,"V8.External",1289338
timer-event-start,"V8.External",1289344
timer-event-end,"V8.External",1289351
timer-event-start,"V8.External",1289359
timer-event-end,"V8.External",1289365
timer-event-start,"V8.External",1289371
timer-event-end,"V8.External",1289377
timer-event-start,"V8.External",1289386
timer-event-end,"V8.External",1289395
timer-event-start,"V8.External",1289406
timer-event-end,"V8.External",1289416
timer-event-start,"V8.External",1289423
timer-event-end,"V8.External",1289431
timer-event-start,"V8.External",1289439
timer-event-end,"V8.External",1289445
timer-event-start,"V8.External",1289456
timer-event-end,"V8.External",1289462
timer-event-start,"V8.External",1289472
timer-event-end,"V8.External",1289480
timer-event-start,"V8.External",1289487
timer-event-end,"V8.External",1289493
timer-event-start,"V8.External",1289499
timer-event-end,"V8.External",1289505
timer-event-start,"V8.External",1289511
timer-event-end,"V8.External",1289518
timer-event-start,"V8.External",1289526
timer-event-end,"V8.External",1289532
timer-event-start,"V8.External",1289537
timer-event-end,"V8.External",1289543
timer-event-start,"V8.External",1289549
timer-event-end,"V8.External",1289560
timer-event-start,"V8.External",1289567
timer-event-end,"V8.External",1289578
timer-event-start,"V8.External",1289584
timer-event-end,"V8.External",1289595
timer-event-start,"V8.External",1289601
timer-event-end,"V8.External",1289612
timer-event-start,"V8.External",1289618
timer-event-end,"V8.External",1289628
timer-event-start,"V8.External",1289635
timer-event-end,"V8.External",1289646
timer-event-start,"V8.External",1289654
timer-event-end,"V8.External",1289662
timer-event-start,"V8.External",1289668
timer-event-end,"V8.External",1289674
timer-event-start,"V8.External",1289680
timer-event-end,"V8.External",1289686
timer-event-start,"V8.External",1289694
timer-event-end,"V8.External",1289701
tick,0x7fff758292c2,1289744,0,0x7fff7576a796,4,0x7ffeefbf5b98,0x699de49fa79
timer-event-start,"V8.External",1289757
timer-event-end,"V8.External",1289763
timer-event-start,"V8.External",1289846
timer-event-end,"V8.External",1289861
timer-event-start,"V8.External",1289871
timer-event-end,"V8.External",1289880
timer-event-start,"V8.External",1289886
timer-event-end,"V8.External",1289897
timer-event-start,"V8.External",1289907
timer-event-end,"V8.External",1289914
timer-event-start,"V8.External",1289921
timer-event-end,"V8.External",1289931
timer-event-start,"V8.External",1289939
timer-event-end,"V8.External",1289946
timer-event-start,"V8.External",1289958
timer-event-end,"V8.External",1289965
timer-event-start,"V8.External",1289971
timer-event-end,"V8.External",1289984
timer-event-start,"V8.External",1289992
timer-event-end,"V8.External",1290000
timer-event-start,"V8.External",1290006
timer-event-end,"V8.External",1290015
timer-event-start,"V8.External",1290024
timer-event-end,"V8.External",1290030
timer-event-start,"V8.External",1290037
timer-event-end,"V8.External",1290044
timer-event-start,"V8.External",1290059
timer-event-end,"V8.External",1290075
timer-event-start,"V8.External",1290084
timer-event-end,"V8.External",1290097
timer-event-start,"V8.External",1290104
timer-event-end,"V8.External",1290118
timer-event-start,"V8.External",1290128
timer-event-end,"V8.External",1290140
timer-event-start,"V8.External",1290150
timer-event-end,"V8.External",1290160
timer-event-start,"V8.External",1290171
timer-event-end,"V8.External",1290181
timer-event-start,"V8.External",1290195
timer-event-end,"V8.External",1290207
timer-event-start,"V8.External",1290218
timer-event-end,"V8.External",1290226
timer-event-end,"V8.Execute",1290234
timer-event-start,"V8.Execute",1290309
timer-event-start,"V8.CompileCode",1290328
code-creation,Function,18,1290424,0x372cb3bb3cf8,112,"onDeliveryReport /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:85:60",0x372cb8b424b0,~
code-creation,LazyCompile,18,1290445,0x372cb3bb3cf8,112,"onDeliveryReport /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:85:60",0x372cb8b424b0,~
timer-event-end,"V8.CompileCode",1290463
timer-event-start,"V8.CompileCode",1290499
code-creation,Function,18,1290550,0x372cb3bb3ee0,104,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:219:44",0x372cb8b41af8,~
code-creation,LazyCompile,18,1290570,0x372cb3bb3ee0,104,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:219:44",0x372cb8b41af8,~
timer-event-end,"V8.CompileCode",1290586
timer-event-end,"V8.Execute",1290627
timer-event-start,"V8.Execute",1290654
timer-event-end,"V8.Execute",1290683
timer-event-start,"V8.Execute",1290703
timer-event-end,"V8.Execute",1290723
timer-event-start,"V8.Execute",1290742
timer-event-end,"V8.Execute",1290761
timer-event-start,"V8.Execute",1290779
timer-event-end,"V8.Execute",1290797
timer-event-start,"V8.Execute",1290814
timer-event-start,"V8.GCIncrementalMarking",1290835
